source,type,target,sType,tType
https://catalogue.cioos.ca/dataset/ca-cioos_8c3c86a9-1201-479d-b2b7-a1615183ffea.jsonld,creator,https://gleaner.io/xid/genid/cggj2rrk59mc73f1hj40,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_8c3c86a9-1201-479d-b2b7-a1615183ffea.jsonld,creator,https://gleaner.io/xid/genid/cggj2rrk59mc73f1hj70,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_8c3c86a9-1201-479d-b2b7-a1615183ffea.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ad40bb95-2608-4862-b23f-ea2df5964831.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ad40bb95-2608-4862-b23f-ea2df5964831.jsonld,creator,https://gleaner.io/xid/genid/cggj3nbk59mc73f1lspg,Dataset,Organization
https://catalogue.cioos.ca/dataset/ad40bb95-2608-4862-b23f-ea2df5964831.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_c18db702-9f2e-4441-aa0b-2efcde6bc15e,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_c18db702-9f2e-4441-aa0b-2efcde6bc15e,creator,https://gleaner.io/xid/genid/cggj3q3k59mc73f1m9d0,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_c18db702-9f2e-4441-aa0b-2efcde6bc15e,creator,https://gleaner.io/xid/genid/cggj3q3k59mc73f1m9cg,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_c18db702-9f2e-4441-aa0b-2efcde6bc15e,creator,https://gleaner.io/xid/genid/cggj3q3k59mc73f1m9fg,Dataset,Organization
https://catalogue.cioos.ca/dataset/32c88ff2-fff4-4eb9-928e-7e82ce899a17.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/32c88ff2-fff4-4eb9-928e-7e82ce899a17.jsonld,creator,https://gleaner.io/xid/genid/cggj43bk59mc73f1nlbg,Dataset,Organization
https://catalogue.cioos.ca/dataset/32c88ff2-fff4-4eb9-928e-7e82ce899a17.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/8b4a9270-2041-4e86-ac9e-6c0da2ef6155.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/8b4a9270-2041-4e86-ac9e-6c0da2ef6155.jsonld,creator,https://gleaner.io/xid/genid/cggj44bk59mc73f1nrv0,Dataset,Organization
https://catalogue.cioos.ca/dataset/8b4a9270-2041-4e86-ac9e-6c0da2ef6155.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/f46aaa5d-59eb-4acd-858e-8ef4720f6213.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/f46aaa5d-59eb-4acd-858e-8ef4720f6213.jsonld,creator,https://gleaner.io/xid/genid/cggj2s3k59mc73f1hjog,Dataset,Organization
https://catalogue.cioos.ca/dataset/f46aaa5d-59eb-4acd-858e-8ef4720f6213.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/d40930a0-fa66-4659-ba60-55b61d320174.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/d40930a0-fa66-4659-ba60-55b61d320174.jsonld,creator,https://gleaner.io/xid/genid/cggj3nrk59mc73f1luc0,Dataset,Organization
https://catalogue.cioos.ca/dataset/d40930a0-fa66-4659-ba60-55b61d320174.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/1be308a2-e98c-4af5-961d-194efb06eecc.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/1be308a2-e98c-4af5-961d-194efb06eecc.jsonld,creator,https://gleaner.io/xid/genid/cggj40rk59mc73f1n8eg,Dataset,Organization
https://catalogue.cioos.ca/dataset/1be308a2-e98c-4af5-961d-194efb06eecc.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/a124a388-30fd-46bc-91bb-85c70cf31af1.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/a124a388-30fd-46bc-91bb-85c70cf31af1.jsonld,creator,https://gleaner.io/xid/genid/cggj2u3k59mc73f1ht4g,Dataset,Organization
https://catalogue.cioos.ca/dataset/a124a388-30fd-46bc-91bb-85c70cf31af1.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_355a2dc7-7d4b-4836-974e-93b0e39e0bc01.jsonld,publisher,https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_355a2dc7-7d4b-4836-974e-93b0e39e0bc01.jsonld,creator,https://gleaner.io/xid/genid/cggj3lbk59mc73f1lg60,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_355a2dc7-7d4b-4836-974e-93b0e39e0bc01.jsonld,provider,https://cioosatlantic.ca/,Dataset,Organization
https://catalogue.cioos.ca/dataset/ae75213c-fa33-423e-8e71-b934b00a89f0,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/ae75213c-fa33-423e-8e71-b934b00a89f0,creator,https://gleaner.io/xid/genid/cggj3l3k59mc73f1lfq0,Dataset,Organization
https://catalogue.cioos.ca/dataset/27c655cf-3a69-4bd2-be99-0fea9ce675ba.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/27c655cf-3a69-4bd2-be99-0fea9ce675ba.jsonld,creator,https://gleaner.io/xid/genid/cggj4d3k59mc73f1p8u0,Dataset,Organization
https://catalogue.cioos.ca/dataset/27c655cf-3a69-4bd2-be99-0fea9ce675ba.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/c32a04b2-0568-4461-833c-275173f63420.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/c32a04b2-0568-4461-833c-275173f63420.jsonld,creator,https://gleaner.io/xid/genid/cggj3lbk59mc73f1lgr0,Dataset,Organization
https://catalogue.cioos.ca/dataset/c32a04b2-0568-4461-833c-275173f63420.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/2d9ebb98-5c8c-4562-b153-d23be94d8cf9.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/2d9ebb98-5c8c-4562-b153-d23be94d8cf9.jsonld,creator,https://gleaner.io/xid/genid/cggj2p3k59mc73f1h5l0,Dataset,Organization
https://catalogue.cioos.ca/dataset/2d9ebb98-5c8c-4562-b153-d23be94d8cf9.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/7e28a561-047d-4b71-904f-bf353da7ff1f.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/7e28a561-047d-4b71-904f-bf353da7ff1f.jsonld,creator,https://gleaner.io/xid/genid/cggj3ubk59mc73f1mt90,Dataset,Organization
https://catalogue.cioos.ca/dataset/7e28a561-047d-4b71-904f-bf353da7ff1f.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,publisher,https://gleaner.io/xid/genid/cggj4dbk59mc73f1p9t0,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1pa1g,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1p9ug,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1pa20,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1p9v0,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1p9u0,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1pa0g,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1pa10,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1p9sg,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1p9r0,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_6c449900-c726-4e9a-b241-707711e253a7,creator,https://gleaner.io/xid/genid/cggj4dbk59mc73f1p9vg,Dataset,Person
https://catalogue.cioos.ca/dataset/9d6f8de0-b9b7-45f4-a0f1-6cedb7efc568.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/9d6f8de0-b9b7-45f4-a0f1-6cedb7efc568.jsonld,creator,https://gleaner.io/xid/genid/cggj30bk59mc73f1i940,Dataset,Organization
https://catalogue.cioos.ca/dataset/9d6f8de0-b9b7-45f4-a0f1-6cedb7efc568.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/8e00ea53-7c43-48a9-813a-18a0b0bb126e.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/8e00ea53-7c43-48a9-813a-18a0b0bb126e.jsonld,creator,https://gleaner.io/xid/genid/cggj3i3k59mc73f1l010,Dataset,Organization
https://catalogue.cioos.ca/dataset/8e00ea53-7c43-48a9-813a-18a0b0bb126e.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_c39dfb0b-6589-4fe1-8865-c2f06cccab80.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_c39dfb0b-6589-4fe1-8865-c2f06cccab80.jsonld,creator,https://gleaner.io/xid/genid/cggj443k59mc73f1nq7g,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_c39dfb0b-6589-4fe1-8865-c2f06cccab80.jsonld,creator,https://gleaner.io/xid/genid/cggj443k59mc73f1nq70,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_c39dfb0b-6589-4fe1-8865-c2f06cccab80.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_dbc63b41-b1ab-46be-a1a2-388d07c70cbb,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_dbc63b41-b1ab-46be-a1a2-388d07c70cbb,creator,https://gleaner.io/xid/genid/cggj3e3k59mc73f1ke60,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_dbc63b41-b1ab-46be-a1a2-388d07c70cbb,creator,https://gleaner.io/xid/genid/cggj3e3k59mc73f1ke80,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_dbc63b41-b1ab-46be-a1a2-388d07c70cbb,creator,https://gleaner.io/xid/genid/cggj3e3k59mc73f1ke8g,Dataset,Organization
https://catalogue.cioos.ca/dataset/d1391e91-1ed2-4600-901a-5a5408fd1a6f.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/d1391e91-1ed2-4600-901a-5a5408fd1a6f.jsonld,creator,https://gleaner.io/xid/genid/cggj373k59mc73f1j9j0,Dataset,Organization
https://catalogue.cioos.ca/dataset/d1391e91-1ed2-4600-901a-5a5408fd1a6f.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/4a65a8ef-7b4d-4c33-abc8-68d1a0497d43.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/4a65a8ef-7b4d-4c33-abc8-68d1a0497d43.jsonld,creator,https://gleaner.io/xid/genid/cggj3v3k59mc73f1n0j0,Dataset,Organization
https://catalogue.cioos.ca/dataset/4a65a8ef-7b4d-4c33-abc8-68d1a0497d43.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/67983550-8c30-42f4-af03-31204e4d597d.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/67983550-8c30-42f4-af03-31204e4d597d.jsonld,creator,https://gleaner.io/xid/genid/cggj42rk59mc73f1nijg,Dataset,Organization
https://catalogue.cioos.ca/dataset/67983550-8c30-42f4-af03-31204e4d597d.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/01ff5ed9-eac0-4788-82b1-b027afddb443.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/01ff5ed9-eac0-4788-82b1-b027afddb443.jsonld,creator,https://gleaner.io/xid/genid/cggj2qrk59mc73f1hekg,Dataset,Organization
https://catalogue.cioos.ca/dataset/01ff5ed9-eac0-4788-82b1-b027afddb443.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_f462be7f-ab53-409e-8f8c-9b9fecc5e16e,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_f462be7f-ab53-409e-8f8c-9b9fecc5e16e,creator,https://gleaner.io/xid/genid/cggj303k59mc73f1i770,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_f462be7f-ab53-409e-8f8c-9b9fecc5e16e,creator,https://gleaner.io/xid/genid/cggj303k59mc73f1i77g,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_f462be7f-ab53-409e-8f8c-9b9fecc5e16e,creator,https://gleaner.io/xid/genid/cggj303k59mc73f1i780,Dataset,Person
https://catalogue.cioos.ca/dataset/8307007f-90bc-4f82-8b1e-e9524c67daec.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/8307007f-90bc-4f82-8b1e-e9524c67daec.jsonld,creator,https://gleaner.io/xid/genid/cggj4abk59mc73f1or40,Dataset,Organization
https://catalogue.cioos.ca/dataset/8307007f-90bc-4f82-8b1e-e9524c67daec.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/aea90f66-645d-472a-a0fc-52a3c1973207.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/aea90f66-645d-472a-a0fc-52a3c1973207.jsonld,creator,https://gleaner.io/xid/genid/cggj2rbk59mc73f1hgr0,Dataset,Organization
https://catalogue.cioos.ca/dataset/aea90f66-645d-472a-a0fc-52a3c1973207.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/69c60ca5-c97c-4eda-a213-c9b3441e3fff.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/69c60ca5-c97c-4eda-a213-c9b3441e3fff.jsonld,creator,https://gleaner.io/xid/genid/cggj3h3k59mc73f1krn0,Dataset,Organization
https://catalogue.cioos.ca/dataset/69c60ca5-c97c-4eda-a213-c9b3441e3fff.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/ec465d55-6e0c-4cfd-981d-5264b6a58984.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/ec465d55-6e0c-4cfd-981d-5264b6a58984.jsonld,creator,https://gleaner.io/xid/genid/cggj4g3k59mc73f1pmo0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ec465d55-6e0c-4cfd-981d-5264b6a58984.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_b52bb8be-d225-442c-94ab-6f107a64b8a6,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_b52bb8be-d225-442c-94ab-6f107a64b8a6,creator,https://gleaner.io/xid/genid/cggj403k59mc73f1n4gg,Dataset,Organization
https://catalogue.ogsl.ca/dataset/ca-cioos_b52bb8be-d225-442c-94ab-6f107a64b8a6,creator,https://gleaner.io/xid/genid/cggj403k59mc73f1n4hg,Dataset,Person
https://catalogue.ogsl.ca/dataset/ca-cioos_b52bb8be-d225-442c-94ab-6f107a64b8a6,creator,https://gleaner.io/xid/genid/cggj403k59mc73f1n4h0,Dataset,Person
https://catalogue.cioosatlantic.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa,publisher,https://gleaner.io/xid/genid/cggj4ijk59mc73f1q3u0,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa,creator,https://gleaner.io/xid/genid/cggj4ijk59mc73f1q3tg,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa,creator,https://gleaner.io/xid/genid/cggj4ijk59mc73f1q420,Dataset,Person
https://catalogue.cioosatlantic.ca/dataset/d0476230-124e-4a03-b164-3b1be73af1aa,creator,https://gleaner.io/xid/genid/cggj4ijk59mc73f1q41g,Dataset,Organization
https://catalogue.cioos.ca/dataset/01700d83-571f-4a76-b69c-0873fb58a565.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/01700d83-571f-4a76-b69c-0873fb58a565.jsonld,creator,https://gleaner.io/xid/genid/cggj4ark59mc73f1ota0,Dataset,Organization
https://catalogue.cioos.ca/dataset/01700d83-571f-4a76-b69c-0873fb58a565.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/17510f7f-e2d6-4d3d-b281-531bf796b33c.jsonld,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/17510f7f-e2d6-4d3d-b281-531bf796b33c.jsonld,creator,https://gleaner.io/xid/genid/cggj3tbk59mc73f1mnt0,Dataset,Organization
https://catalogue.cioos.ca/dataset/17510f7f-e2d6-4d3d-b281-531bf796b33c.jsonld,provider,https://ogsl.ca,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_314a0846-0fe9-4c2e-81e2-d2b24ac98b6e,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_314a0846-0fe9-4c2e-81e2-d2b24ac98b6e,creator,https://gleaner.io/xid/genid/cggj483k59mc73f1ofb0,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_314a0846-0fe9-4c2e-81e2-d2b24ac98b6e,creator,https://gleaner.io/xid/genid/cggj483k59mc73f1ofa0,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_314a0846-0fe9-4c2e-81e2-d2b24ac98b6e,creator,https://gleaner.io/xid/genid/cggj483k59mc73f1ofbg,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_314a0846-0fe9-4c2e-81e2-d2b24ac98b6e,creator,https://gleaner.io/xid/genid/cggj483k59mc73f1ofc0,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_314a0846-0fe9-4c2e-81e2-d2b24ac98b6e,creator,https://gleaner.io/xid/genid/cggj483k59mc73f1ofag,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd,publisher,https://gleaner.io/xid/genid/cggj2sjk59mc73f1hmlg,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd,creator,https://gleaner.io/xid/genid/cggj2sjk59mc73f1hmp0,Dataset,Person
https://catalogue.hakai.org/dataset/ca-cioos_d4942b86-d362-40a3-9399-c124c4c263bd,creator,https://gleaner.io/xid/genid/cggj2sjk59mc73f1hmog,Dataset,Person
https://catalogue.cioos.ca/dataset/fdcf1289-8d01-4d6b-b85c-1d7fb578792d.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/fdcf1289-8d01-4d6b-b85c-1d7fb578792d.jsonld,creator,https://gleaner.io/xid/genid/cggj4ark59mc73f1ot1g,Dataset,Organization
https://catalogue.cioos.ca/dataset/fdcf1289-8d01-4d6b-b85c-1d7fb578792d.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/7d62cd50-668a-43f5-acf9-b8725319586d,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/7d62cd50-668a-43f5-acf9-b8725319586d,creator,https://gleaner.io/xid/genid/cggj2n3k59mc73f1gt70,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_ef3687c3-cc6a-44f2-b384-26068512ca5e.jsonld,publisher,https://gleaner.io/xid/genid/cggj303k59mc73f1i7o0,Dataset,Organization
https://catalogue.cioos.ca/dataset/ca-cioos_ef3687c3-cc6a-44f2-b384-26068512ca5e.jsonld,creator,https://gleaner.io/xid/genid/cggj303k59mc73f1i7q0,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_ef3687c3-cc6a-44f2-b384-26068512ca5e.jsonld,creator,https://gleaner.io/xid/genid/cggj303k59mc73f1i7mg,Dataset,Person
https://catalogue.cioos.ca/dataset/ca-cioos_ef3687c3-cc6a-44f2-b384-26068512ca5e.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/org-coastalaction_ec2b8fbb-5482-46e2-af71-9e85d58b8922,publisher,https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/org-coastalaction_ec2b8fbb-5482-46e2-af71-9e85d58b8922,creator,https://gleaner.io/xid/genid/cggj493k59mc73f1ol90,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/org-coastalaction_ec2b8fbb-5482-46e2-af71-9e85d58b8922,creator,https://gleaner.io/xid/genid/cggj493k59mc73f1ol8g,Dataset,Person
https://catalogue.cioosatlantic.ca/dataset/org-coastalaction_ec2b8fbb-5482-46e2-af71-9e85d58b8922,creator,https://gleaner.io/xid/genid/cggj493k59mc73f1ol7g,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/org-coastalaction_ec2b8fbb-5482-46e2-af71-9e85d58b8922,creator,https://gleaner.io/xid/genid/cggj493k59mc73f1ol3g,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/org-coastalaction_ec2b8fbb-5482-46e2-af71-9e85d58b8922,creator,https://gleaner.io/xid/genid/cggj493k59mc73f1ol80,Dataset,Organization
https://catalogue.cioosatlantic.ca/dataset/org-coastalaction_ec2b8fbb-5482-46e2-af71-9e85d58b8922,creator,https://gleaner.io/xid/genid/cggj493k59mc73f1ol70,Dataset,Organization
https://catalogue.cioos.ca/dataset/5cf0858b-91e1-4993-b75d-0617380cd298.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/5cf0858b-91e1-4993-b75d-0617380cd298.jsonld,creator,https://gleaner.io/xid/genid/cggj4ijk59mc73f1q49g,Dataset,Organization
https://catalogue.cioos.ca/dataset/5cf0858b-91e1-4993-b75d-0617380cd298.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/f5119b1e-456c-4831-8a39-80fa90f7c0b8,publisher,https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Dataset,Organization
https://catalogue.cioos.ca/dataset/f5119b1e-456c-4831-8a39-80fa90f7c0b8,creator,https://gleaner.io/xid/genid/cggj2nbk59mc73f1gtig,Dataset,Organization
https://catalogue.cioos.ca/dataset/390aeafb-6362-4148-8109-b6e8c836da53.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/390aeafb-6362-4148-8109-b6e8c836da53.jsonld,creator,https://gleaner.io/xid/genid/cggj39bk59mc73f1jjbg,Dataset,Organization
https://catalogue.cioos.ca/dataset/390aeafb-6362-4148-8109-b6e8c836da53.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.cioos.ca/dataset/423a8cc9-2dd1-420d-977d-54b2185d8041.jsonld,publisher,https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Dataset,Organization
https://catalogue.cioos.ca/dataset/423a8cc9-2dd1-420d-977d-54b2185d8041.jsonld,creator,https://gleaner.io/xid/genid/cggj4djk59mc73f1pb50,Dataset,Organization
https://catalogue.cioos.ca/dataset/423a8cc9-2dd1-420d-977d-54b2185d8041.jsonld,provider,https://cioospacific.ca,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_288ea4b2-3706-4256-8146-02bd0265585b,publisher,https://gleaner.io/xid/genid/cggj3sbk59mc73f1mj9g,Dataset,Organization
https://catalogue.hakai.org/dataset/ca-cioos_288ea4b2-3706-4256-8146-02bd0265585b,creator,https://gleaner.io/xid/genid/cggj3sbk59mc73f1mj80,Dataset,Person
